Protein IDs	id	Intensity S01_F	Intensity S04_M	Intensity S05_F	Intensity S15_M	Intensity S187_F	Intensity S188_F	Intensity S205_M	Intensity S209_M	Intensity S49_F	Intensity S52_F	Intensity S54_M	Intensity S57_M	Intensity S58_F	Intensity S96_F	hgnc_symbol	description
Q04837	1552	30.56637961949589	30.721102214294532	31.06085158626914	28.353633335496987	26.686456071487644	25.040093026102344	30.602224818442615	26.101493570766486	28.470727380432205	30.253496664211536	30.721102214294532	26.524025606592254	29.659489023887375	28.230776587711453	SSBP1	single stranded DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11317]
Q04917	1553	28.516531070045332	29.57181350554652	28.669660828944664	31.021680988988464	32.259121213405415	29.895909437116593	31.117682808865816	32.37243773693504	32.80039112409917	32.96602366465136	30.008384166375006	32.67766295302964	29.143456863870178	28.235349317501278	YWHAH	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta [Source:HGNC Symbol;Acc:HGNC:12853]
Q05086	1555	24.852814457909762	28.493810993545246	28.06085158626914	28.0296006522847	26.19084105636177	27.493810993545246	29.39304801661033	29.750150746805033	28.87993580090885	30.196011169550776	27.169973308649254	28.853409506398663	27.73246846924448	27.87993580090885	UBE3A	ubiquitin protein ligase E3A [Source:HGNC Symbol;Acc:HGNC:12496]
Q05193	1556	23.938220268912346	23.598325161208976	23.39100018796147	28.370360421902436	30.800391124099175	29.295703224332225	29.382779681156503	30.098986715155913	30.207692974598412	26.897352853986263	23.826202128285704	29.667970500642465	23.620867729860066	28.23990759946358	DNM1	dynamin 1 [Source:HGNC Symbol;Acc:HGNC:2972]
Q05329	1557	29.293512343059415	29.43340575422647	29.56456376646713	27.856381072929956	27.874083074663414	22.30750420799226	30.362021120989706	28.06085158626914	29.6250555268235	29.136139713573378	28.88576487971105	29.415384346588432	27.17949608276776	27.73892349138178	GAD2	glutamate decarboxylase 2 [Source:HGNC Symbol;Acc:HGNC:4093]
Q05397	1558	29.44134357365111	26.395910102085278	30.073675626626724	24.148799285544843	24.194602975157967	22.30750420799226	29.789549564451747	25.833642148634915	27.28912057394226	29.228484776203462	28.370360421902436	26.173789964422543	28.853409506398663	25.220665271744164	PTK2	protein tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:9611]
Q05639	1560	30.662887600349237	33.18718731916377	34.48831409532886	34.36332731849033	35.55556433673806	32.15737850994772	34.657573800452774	34.646887121655524	34.42717380051496	35.18275507284851	32.6328750312828	34.3033452136621	33.160387259820055	33.1663860004415	EEF1A2	eukaryotic translation elongation factor 1 alpha 2 [Source:HGNC Symbol;Acc:HGNC:3192]
Q05707	1561	23.94055735255143	23.164536249855825	24.416995396494414	30.696440160060266	22.501425847129276	22.30750420799226	26.278525458703058	22.86370325564101	23.060311375179584	29.762875813126225	27.638927701405056	22.664109134470348	30.628536095558463	22.958315379554094	COL14A1	collagen type XIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2191]
Q06124	1563	26.73892349138178	28.47460038957941	31.561835694350943	29.570004483314644	27.981417118774736	27.323885992102934	30.721102214294532	29.317430969965635	29.626796860819926	31.55727741238864	30.047912530561643	29.141021934953123	30.008384166375006	28.45904557538457	PTPN11	protein tyrosine phosphatase non-receptor type 11 [Source:HGNC Symbol;Acc:HGNC:9644]
Q06136	1564	26.659489023887375	21.731443338776206	28.527758325468586	23.86067190273852	22.501425847129276	22.30750420799226	27.6997528941011	22.86370325564101	24.922523429721167	27.568193189867824	25.5314814115113	25.3745120651729	24.270984902432993	22.958315379554094	KDSR	3-ketodihydrosphingosine reductase [Source:HGNC Symbol;Acc:HGNC:4021]
Q06203	1565	34.68394921587707	32.86452146151889	32.19307587852623	31.733276928240635	29.39713497413357	29.96774218187766	32.32495902676816	29.801933288907577	30.56637961949589	32.87737815422499	32.76919650249558	29.708001601768906	32.32227494219695	30.981417118774736	PPAT	phosphoribosyl pyrophosphate amidotransferase [Source:HGNC Symbol;Acc:HGNC:9238]
Q06210	1566	23.938220268912346	27.17949608276776	26.986851004825365	28.55727741238864	27.357833324026274	26.92025325609634	27.73246846924448	27.06085158626914	29.04270423955888	29.103996077969658	25.464508857697048	28.13124091416054	28.008384166375006	27.712928282848832	GFPT1	glutamine--fructose-6-phosphate transaminase 1 [Source:HGNC Symbol;Acc:HGNC:4241]
Q06323	1568	30.808085515889175	30.662887600349237	29.86378332129256	29.49952464473964	22.501425847129276	22.30750420799226	29.88430981651066	22.794575308697485	27.508997397359924	28.764458583488917	29.286919665748986	22.664109134470348	29.60576083746986	25.69710331568715	PSME1	proteasome activator subunit 1 [Source:HGNC Symbol;Acc:HGNC:9568]
Q06828	1570	29.460999123470327	27.431414456407378	27.019031410574513	30.860826977961146	22.501425847129276	22.30750420799226	23.91156550639454	22.86370325564101	23.060311375179584	30.800391124099175	30.994963650612682	28.520283204906438	31.330312261262367	25.612455490043867	FMOD	fibromodulin [Source:HGNC Symbol;Acc:HGNC:3774]
Q06830	1571	36.7799959033481	35.96559371529908	35.65224035614973	35.50911541405113	34.219280948873624	34.4457894786823	36.87463277748618	34.47024252240684	34.83281260179155	36.160387259820055	36.52670947406587	34.51206269810147	36.238982863316174	35.7873130536449	PRDX1	peroxiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:9352]
Q07020	1572	25.569642406504894	23.598325161208976	29.87993580090885	29.77077235742112	27.040093026102344	22.30750420799226	30.520283204906438	27.844457905554137	28.193663414694353	27.970487558616476	28.50142417765512	28.150737089786336	29.787994097949706	22.958315379554094	RPL18	ribosomal protein L18 [Source:HGNC Symbol;Acc:HGNC:10310]
Q07021	1573	23.938220268912346	23.598325161208976	27.937193118518053	29.353633335496987	25.81909384006576	22.30750420799226	25.779565475879124	24.91797950457622	28.193663414694353	29.537048087385845	29.505215756817496	28.141021934953123	25.32731689750321	22.958315379554094	C1QBP	complement C1q binding protein [Source:HGNC Symbol;Acc:HGNC:1243]
Q07812	1575	31.275864477239992	30.26472391963479	30.538898883073784	30.06085158626914	28.666278189550013	27.937193118518053	31.538898883073784	28.345196498348347	29.823352272542483	31.06085158626914	31.520283204906438	28.29789078356999	30.29789078356999	29.54627841343938	BAX	BCL2 associated X, apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:959]
Q07817	1576	25.507485930442325	26.575424759098897	26.986851004825365	25.995502875078273	22.501425847129276	22.30750420799226	25.993344766910862	25.34435009466265	26.073164847707993	27.903112123274948	26.08334622405623	22.664109134470348	24.270984902432993	22.958315379554094	BCL2L1	BCL2 like 1 [Source:HGNC Symbol;Acc:HGNC:992]
Q07866	1577	25.15267229469205	28.78331761074023	27.081315688828855	30.645814086990296	30.792655475319567	30.230776587711453	30.207692974598412	29.39304801661033	30.482315354707417	31.939997191394756	27.73892349138178	30.55727741238864	28.09647549599986	29.664583891010135	KLC1	kinesin light chain 1 [Source:HGNC Symbol;Acc:HGNC:6387]
Q07954	1578	33.17235990148613	32.75930821813113	32.71906306902093	32.2421813509837	29.106494251824852	27.73892349138178	32.5272922634258	30.529621069485774	31.67556143038435	32.602224818442615	32.61763131921959	27.61104866882962	31.704707776043865	31.448253518633784	LRP1	LDL receptor related protein 1 [Source:HGNC Symbol;Acc:HGNC:6692]
Q08188	1581	29.30225597613139	29.55178839483166	30.696440160060266	30.78487812472785	30.242181350983703	22.30750420799226	23.91156550639454	22.86370325564101	30.63720095668559	26.10749231138793	23.826202128285704	22.664109134470348	28.23990759946358	28.184234001774424	TGM3	transglutaminase 3 [Source:HGNC Symbol;Acc:HGNC:11779]
Q08209	1582	37.413052692270305	36.75533384911383	36.85154916437314	36.208419956241855	35.340296349834986	33.75533384911383	35.58944522941383	35.51500397341359	35.67871256751092	37.047099973490944	37.28105714646031	35.10680621961521	36.28450857164924	35.78974387989967	PPP3CA	protein phosphatase 3 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9314]
Q08211	1583	23.938220268912346	23.598325161208976	29.409326835768063	29.570004483314644	24.11743511463551	22.30750420799226	28.353633335496987	22.047567282225003	27.470727380432205	27.17949608276776	24.723382640486	22.664109134470348	27.48615742100181	22.958315379554094	DHX9	DExH-box helicase 9 [Source:HGNC Symbol;Acc:HGNC:2750]
Q08257	1584	30.56637961949589	25.26069216561574	27.43936320952287	23.86067190273852	22.501425847129276	22.30750420799226	25.92479003669311	22.86370325564101	22.873463638464674	27.39917411940717	25.859938892343145	25.23169229389319	24.270984902432993	22.958315379554094	CRYZ	crystallin zeta [Source:HGNC Symbol;Acc:HGNC:2419]
Q08380	1586	34.95912905157295	34.76524931797891	33.97630419538108	31.64151394955667	28.221587416256792	28.997657759781948	32.91170814696333	30.219280948873624	30.76919650249558	33.541209043760986	34.043030309181894	29.338836333568906	32.37243773693504	31.43340575422647	LGALS3BP	galectin 3 binding protein [Source:HGNC Symbol;Acc:HGNC:6564]
Q08554	1589	32.79071506475013	32.87737815422499	33.176824149630725	33.95046419044582	33.775097103935266	30.482315354707417	28.931568569324174	29.210018027544656	31.09270045230848	28.942795824747428	27.632008287465265	29.981417118774736	29.591564461754153	32.10836504747177	DSC1	desmocollin 1 [Source:HGNC Symbol;Acc:HGNC:3035]
Q08AM6	1592	23.938220268912346	23.598325161208976	23.95635261585214	27.24445152460853	22.501425847129276	22.30750420799226	28.86230590688706	26.36452797660028	27.198355110019076	28.34942108421007	23.826202128285704	25.45826341486615	27.188956412016825	25.936069961559117	VAC14	VAC14 component of PIKFYVE complex [Source:HGNC Symbol;Acc:HGNC:25507]
Q08J23	1593	23.938220268912346	26.46138951585287	23.95635261585214	27.315272861798228	22.501425847129276	23.282065816408306	26.019031410574513	22.86370325564101	23.73892349138178	27.382779681156503	27.659489023887375	24.637546471006697	24.270984902432993	22.958315379554094	NSUN2	NOP2/Sun RNA methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:25994]
Q09028	1594	28.58620459785214	29.489989282592838	27.77077235742112	29.518408357286	28.045310735373363	27.964991570861624	27.423421665653848	28.013717610678047	28.706355628925348	28.253496664211536	29.7340849344454	28.340959505461875	28.90884849282409	26.789549564451747	RBBP4	RB binding protein 4, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:9887]
Q09666	1595	24.156534934324448	23.598325161208976	23.0523186226591	28.78019150975351	30.403243783716217	24.492283523798655	28.656082422444126	25.20955331662394	23.060311375179584	27.091439906102565	23.826202128285704	22.474792220455356	28.165188246083876	25.267851957188608	AHNAK	AHNAK nucleoprotein [Source:HGNC Symbol;Acc:HGNC:347]
Q0VDG4	1596	30.286919665748986	29.708001601768906	30.61104866882962	28.17949608276776	22.501425847129276	23.867028317129463	26.964991570861624	25.993344766910862	24.936069961559117	28.560925189403783	29.443321223091555	24.581184028387582	28.60399391129567	22.958315379554094	SCRN3	secernin 3 [Source:HGNC Symbol;Acc:HGNC:30382]
Q0VGL1	1597	27.997657759781948	27.17949608276776	27.188956412016825	25.623660944751748	22.501425847129276	22.30750420799226	26.90884849282409	22.86370325564101	23.060311375179584	26.164229326114448	26.36118453352591	22.664109134470348	26.07724602451981	22.958315379554094	LAMTOR4	late endosomal/lysosomal adaptor, MAPK and MTOR activator 4 [Source:HGNC Symbol;Acc:HGNC:33772]
Q10567	1598	27.582620260503102	26.61806909650739	29.053102086664207	29.925922006183033	28.57181350554652	28.516531070045332	29.61104866882962	30.207692974598412	31.552704682598815	31.49667064768449	28.65266775803136	29.413368000989927	28.96774218187766	27.868206508326743	AP1B1	adaptor related protein complex 1 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:554]
Q12765	1601	29.60045355359042	31.950464190445825	29.174742552797124	33.343609083875826	33.00504072330063	31.74534976054121	32.02828372381271	32.49667064768449	32.934735075989344	33.316891745500044	31.8119173774802	32.45806780846074	30.330312261262367	30.008384166375006	SCRN1	secernin 1 [Source:HGNC Symbol;Acc:HGNC:22192]
Q12768	1602	23.938220268912346	23.598325161208976	23.95635261585214	26.838459164932694	26.97596268868263	22.30750420799226	26.88576487971105	27.29789078356999	27.77077235742112	28.894464574661434	23.826202128285704	26.03590522913891	26.470727380432205	25.72858154716032	WASHC5	WASH complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:28984]
Q12792	1603	23.938220268912346	25.394275319994332	23.95635261585214	23.86067190273852	26.258896651954124	25.598325161208976	28.693119801768653	26.418604649356073	26.72598443567428	29.875548483667913	27.931568569324174	25.448844262533754	24.270984902432993	28.48615742100181	TWF1	twinfilin actin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9620]
Q12840	1606	23.938220268912346	23.598325161208976	23.95635261585214	23.013095680404565	22.501425847129276	28.008384166375006	28.323885992102934	22.526164889442597	22.9829406710452	24.316999606517694	23.826202128285704	24.467621469564385	24.270984902432993	22.958315379554094	KIF5A	kinesin family member 5A [Source:HGNC Symbol;Acc:HGNC:6323]
Q12860	1607	35.87463277748618	34.261925286282114	34.18275507284851	32.97971482354374	31.462950029840485	27.997657759781948	34.27586447723999	32.35152874717206	33.05601302933276	34.043030309181894	34.3033452136621	31.615440437946777	33.69436583182241	32.77313291705475	CNTN1	contactin 1 [Source:HGNC Symbol;Acc:HGNC:2171]
Q12904	1610	23.938220268912346	23.598325161208976	23.95635261585214	27.6997528941011	25.61526502363069	25.46138951585287	24.323885992102934	22.86370325564101	27.0296006522847	27.820311818222432	23.826202128285704	27.801933288907577	24.270984902432993	22.958315379554094	AIMP1	aminoacyl tRNA synthetase complex interacting multifunctional protein 1 [Source:HGNC Symbol;Acc:HGNC:10648]
Q12905	1611	29.136139713573378	29.71456677824459	32.160387259820055	31.242181350983703	27.645814086990296	26.202097511704892	31.487116340971237	29.39304801661033	28.58620459785214	30.845953701479615	31.428422346712214	29.101493570766486	30.890121284755185	28.293512343059415	ILF2	interleukin enhancer binding factor 2 [Source:HGNC Symbol;Acc:HGNC:6037]
Q12906	1612	29.798847309033835	30.845953701479615	33.13919303755093	31.510884506904187	28.150737089786336	26.575424759098897	32.882853284291144	28.838459164932694	30.230776587711453	31.908132692739503	31.925922006183033	26.964991570861624	32.41588799296844	30.472665184673698	ILF3	interleukin enhancer binding factor 3 [Source:HGNC Symbol;Acc:HGNC:6038]
Q12926	1613	29.39713497413357	28.466843945944976	31.021680988988464	23.86067190273852	26.15267229469205	22.30750420799226	23.91156550639454	28.937193118518053	29.123861383794942	27.43936320952287	31.236490238905848	26.563836784823685	30.443321223091555	22.958315379554094	ELAVL2	ELAV like RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3313]
Q12931	1614	29.91170814696333	28.614563153005857	30.372437736935044	32.09898671515591	29.470727380432205	29.136139713573378	31.796528484466773	29.981417118774736	31.510884506904187	32.39815490704342	30.472665184673698	30.918832581396714	31.130013610776537	30.021680988988464	TRAP1	TNF receptor associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16264]
Q12959	1615	23.938220268912346	27.12139312820419	27.47846302921181	24.90426122332844	27.55362038878055	26.40405634078692	27.568193189867824	29.994963650612682	29.560925189403783	30.761291304410232	27.856381072929956	28.11147765933911	25.626448762123367	27.568193189867824	DLG1	discs large MAGUK scaffold protein 1 [Source:HGNC Symbol;Acc:HGNC:2900]
Q12996	1616	27.686456071487644	28.184234001774424	30.372437736935044	27.150737089786336	22.501425847129276	23.166100546063877	28.48615742100181	24.448844262533754	27.141021934953123	28.789549564451747	28.169973308649254	24.852814457909762	27.55362038878055	26.67303555572532	CSTF3	cleavage stimulation factor subunit 3 [Source:HGNC Symbol;Acc:HGNC:2485]
Q13011	1617	31.57992615133384	30.939997191394756	32.001689513801	29.181866987230507	26.838459164932694	26.249885410659157	28.632008287465265	26.45826341486615	26.764458583488917	31.403243783716217	28.659489023887375	27.6250555268235	26.48769138716535	29.767618924382244	ECH1	enoyl-CoA hydratase 1 [Source:HGNC Symbol;Acc:HGNC:3149]
Q13045	1618	28.823352272542483	26.518033095210562	23.95635261585214	29.237630258752514	22.501425847129276	24.07724602451981	23.91156550639454	22.86370325564101	22.7775202088314	24.400790945083088	28.5314814115113	23.857567987880397	27.632008287465265	22.958315379554094	FLII	FLII actin remodeling protein [Source:HGNC Symbol;Acc:HGNC:3750]
Q13098	1622	32.32495902676816	32.692288516789795	32.18423400177442	32.593346667096164	31.796528484466773	31.292415653503838	32.656508687786534	32.13613971357338	33.00504072330063	34.18275507284851	33.13001361077654	32.057627685394856	31.31958585466931	32.057627685394856	GPS1	G protein pathway suppressor 1 [Source:HGNC Symbol;Acc:HGNC:4549]
